id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1450885995151302657,1450885995151302657,2021-10-20 13:05:52 Central Daylight Time,2021-10-20,13:05:52,-0500,1358176095850229761,prothedoge,SlumDOGE Millionaire,,"Whenever you hear someone say “Trust me bro” as a source. It’s me, I’m bro lol 😂🚀🌔 #dogecoin",en,[],[],[],19,34,309,['dogecoin'],[],https://twitter.com/ProTheDoge/status/1450885995151302657,False,,0,,,,,,,,[],,,,
1450885180940447746,1450885180940447746,2021-10-20 13:02:37 Central Daylight Time,2021-10-20,13:02:37,-0500,1358176095850229761,prothedoge,SlumDOGE Millionaire,,#Dogecoin is gonna go up soon. My spidey senses are tingling 🐕🚀🌔,en,[],[],[],142,243,1779,['dogecoin'],[],https://twitter.com/ProTheDoge/status/1450885180940447746,False,,0,,,,,,,,[],,,,
1450880540844888064,1450880540844888064,2021-10-20 12:44:11 Central Daylight Time,2021-10-20,12:44:11,-0500,1387497871751196672,watcherguru,Watcher.Guru,,Which meme coin will moon first? 🧐  🐕 #Dogecoin  🐕 #SHIB  🐕 #FLOKI 🐕 #BabyDogeCoin,en,[],[],[],1905,509,2559,"['dogecoin', 'shib', 'floki', 'babydogecoin']",[],https://twitter.com/WatcherGuru/status/1450880540844888064,False,,0,,,,,,,,[],,,,
1450879117352652801,1450879117352652801,2021-10-20 12:38:32 Central Daylight Time,2021-10-20,12:38:32,-0500,3306969352,idiarioes,IzquierdaDiario.es,,#Criptomonedas I ¿Acaso la criptomoneda #Dogecoin es un descarado fraude capitalista?   https://t.co/SXrWx6mT3z,es,[],['https://www.izquierdadiario.es/Acaso-la-criptomoneda-Dogecoin-es-un-descarado-fraude-capitalista'],[],0,1,0,"['criptomonedas', 'dogecoin']",[],https://twitter.com/iDiarioES/status/1450879117352652801,False,,0,,,,,,,,[],,,,
1450859802721075204,1450859802721075204,2021-10-20 11:21:47 Central Daylight Time,2021-10-20,11:21:47,-0500,1358176095850229761,prothedoge,SlumDOGE Millionaire,,"#Bitcoin hit $67K, #Ethereum is over $4K, #Dogecoin is at 25 cents. What a beautiful day! 🐕🚀🌔",en,[],[],[],155,305,2224,"['bitcoin', 'ethereum', 'dogecoin']",[],https://twitter.com/ProTheDoge/status/1450859802721075204,False,,0,,,,,,,,[],,,,
1450855723383115777,1450855723383115777,2021-10-20 11:05:34 Central Daylight Time,2021-10-20,11:05:34,-0500,27697010,jomashop,Jomashop.com,,This Omega Seamaster '007' Edition was just bought with #Bitcoin on  https://t.co/yXvzT8iHW9. Thank you to @BitPay whom support all crypto payments on Jomashop including #dogecoin #Ethereum #Bitcoin &amp; More!  https://t.co/Z8JWaeNqAj,en,"[{'screen_name': 'bitpay', 'name': 'bitpay', 'id': '915465450'}]",['http://Jomashop.com'],['https://pbs.twimg.com/media/FCJ5g8tWEAQqBl-.jpg'],3,4,11,"['bitcoin', 'dogecoin', 'ethereum', 'bitcoin']",[],https://twitter.com/Jomashop/status/1450855723383115777,False,,1,https://pbs.twimg.com/media/FCJ5g8tWEAQqBl-.jpg,,,,,,,[],,,,
1450852326185607170,1450852326185607170,2021-10-20 10:52:04 Central Daylight Time,2021-10-20,10:52:04,-0500,805532293951606785,mattwallace888,Matt Wallace,,#Dogecoin TO THE MOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOON!,en,[],[],[],174,420,1833,['dogecoin'],[],https://twitter.com/MattWallace888/status/1450852326185607170,False,,0,,,,,,,,[],,,,
1450847199558979589,1450847186753765379,2021-10-20 10:31:42 Central Daylight Time,2021-10-20,10:31:42,-0500,1295479869736804352,pacasohomes,Pacaso,,"🚀 How to join the Pacaso x @bitpay #crypto hunt:   🔎  Head to  https://t.co/4yNolJJ5gC 🔎  Spot #Dogecoin #Bitcoin #Ethereum &amp; #Litecoin hidden in 4 Pacaso listing photos 🔎  Screenshot or link to all 4 photos, share on social and tag @pacasohomes &amp; @bitpay   (2/3) Clues👇  https://t.co/t07fogr3DA",en,"[{'screen_name': 'bitpay', 'name': 'bitpay', 'id': '915465450'}, {'screen_name': 'pacasohomes', 'name': 'pacaso', 'id': '1295479869736804352'}, {'screen_name': 'bitpay', 'name': 'bitpay', 'id': '915465450'}]",['http://pacaso.com/listings'],['https://pbs.twimg.com/tweet_video_thumb/FCJhAbyVUAEdfSf.jpg'],3,3,3,"['crypto', 'dogecoin', 'bitcoin', 'ethereum', 'litecoin']",[],https://twitter.com/PacasoHomes/status/1450847199558979589,False,,1,https://pbs.twimg.com/tweet_video_thumb/FCJhAbyVUAEdfSf.jpg,,,,,,,[],,,,
1450843494503825413,1450843494503825413,2021-10-20 10:16:59 Central Daylight Time,2021-10-20,10:16:59,-0500,243456489,therealjbre,Jbre,,Doge is back up 😬 #doge #dogecoin #DogecoinToTheMoon  https://t.co/0mGugxHnne,en,[],[],['https://pbs.twimg.com/media/FCJud3pXoAYkEyA.jpg'],1,3,17,"['doge', 'dogecoin', 'dogecointothemoon']",[],https://twitter.com/TheRealJbre/status/1450843494503825413,False,,1,https://pbs.twimg.com/media/FCJud3pXoAYkEyA.jpg,,,,,,,[],,,,
1450824124645855232,1450824124645855232,2021-10-20 09:00:00 Central Daylight Time,2021-10-20,09:00:00,-0500,915465450,bitpay,BitPay,,"In an industry-leading move, you can now use #crypto to purchase a share of a luxury second home through @pacasohomes and BitPay!   Learn how you can buy a Pacaso using #Bitcoin, #Ethereum, #Litecoin, #BitcoinCash, #Dogecoin and more:  https://t.co/zbcTirePw6  https://t.co/WNRFj9xYVK",en,"[{'screen_name': 'pacasohomes', 'name': 'pacaso', 'id': '1295479869736804352'}]",['http://pacaso.com/financing'],['https://pbs.twimg.com/tweet_video_thumb/FCGBNg6XoAgOHAg.jpg'],4,12,27,"['crypto', 'bitcoin', 'ethereum', 'litecoin', 'bitcoincash', 'dogecoin']",[],https://twitter.com/BitPay/status/1450824124645855232,False,,1,https://pbs.twimg.com/tweet_video_thumb/FCGBNg6XoAgOHAg.jpg,,,,,,,[],,,,
